8/11/2010,107.238,107.277,105.756,105.93,282104919
8/10/2010,108.571,109.491,107.931,108.91,250655897
8/9/2010,109.432,109.684,108.851,109.5,124650568
8/6/2010,108.29,109.094,107.495,108.92,247365622
8/5/2010,108.789,109.428,108.624,109.37,144943479
8/4/2010,109.054,109.616,108.695,109.48,163213892
8/3/2010,109.012,109.293,108.401,108.76,151322933
8/2/2010,108.534,109.454,108.098,109.28,194258404
7/30/2010,105.804,107.442,105.62,106.87,227072003
7/29/2010,108.082,108.373,106.037,106.89,227151690
7/28/2010,107.885,108.214,107.051,107.41,168248008
7/27/2010,108.711,108.827,107.684,108.11,211373991
7/26/2010,107.19,108.227,106.889,108.12,190314116
7/23/2010,105.866,107.155,105.566,107,229096416
7/22/2010,104.995,106.545,104.985,106.08,283536586
7/21/2010,105.679,105.708,103.344,103.77,272939249
7/20/2010,102.601,105.208,102.552,105.13,266388824
7/19/2010,103.747,104.31,102.943,103.98,192652515
7/16/2010,105.725,105.841,103.166,103.37,291690800
7/15/2010,106.232,106.668,104.837,106.3,239725502
7/14/2010,105.94,106.687,105.504,106.27,190292637
7/13/2010,105.786,106.697,105.573,106.28,219800716
7/12/2010,104.283,104.904,103.847,104.7,135459095
7/9/2010,103.826,104.64,103.632,104.63,149614730
7/8/2010,103.695,103.966,102.639,103.85,217562247
7/7/2010,99.9518,102.966,99.8452,102.84,261838497
7/6/2010,100.446,101.154,98.7405,99.7,265104657
7/2/2010,99.932,100.232,98.4879,99.05,240807344
7/1/2010,99.968,100.297,98.0103,99.59,395113489
6/30/2010,100.708,101.639,99.7005,100.03,293161826
6/29/2010,102.744,104.188,100.35,100.99,385563069
6/28/2010,104.695,104.976,103.832,104.21,174609692
6/25/2010,104.414,105.073,103.474,104.54,246330854
6/24/2010,105.331,105.466,103.829,104.1,277087465
6/23/2010,106.257,106.635,105.133,105.86,262746233
6/22/2010,107.973,108.448,106.035,106.19,246974019
6/21/2010,109.627,109.705,107.369,107.97,219931512
6/18/2010,108.377,108.668,107.931,108.28,179550770
6/17/2010,108.295,108.343,107.109,108.16,272870336
6/16/2010,107.469,108.434,107.257,107.99,224328484
6/15/2010,106.371,108.126,106.188,108.03,247024848
